UnitID,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Delay
T11,SF,94110.0,B06,11,5525,3,3,True,,1,TRUCK,2.0,6.0,9.0,Mission,2.0166667
M01,SF,94103.0,B03,01,2212,1,1,True,,1,MEDIC,1.0,3.0,6.0,South of Market,3.9333334
B02,SF,94103.0,B02,06,5214,3,3,False,,1,CHIEF,3.0,2.0,8.0,Mission,1.9666667
M32,SF,94134.0,B10,42,6356,3,3,True,,1,MEDIC,1.0,9.0,9.0,Portola,2.7833333
E01,SF,94105.0,B03,01,2144,3,3,False,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,1.8
E22,SF,94122.0,B08,22,7333,3,3,False,,1,ENGINE,1.0,7.0,5.0,Inner Sunset,2.2166667
M14,SF,94122.0,B08,22,7333,3,3,True,,1,MEDIC,2.0,7.0,5.0,Inner Sunset,2.0666666
E28,SF,94133.0,B01,28,1521,3,3,False,,1,ENGINE,1.0,1.0,3.0,North Beach,1.2166667
E02,SF,94108.0,B01,13,1245,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,2.2666667
M10,SF,94117.0,B05,12,4532,3,3,True,,1,MEDIC,6.0,5.0,5.0,Haight Ashbury,2.4
M28,SF,94133.0,B01,02,1311,3,3,True,,1,MEDIC,1.0,1.0,3.0,Chinatown,3.7833333
FB1,SF,94158.0,B03,08,0948,3,3,False,,1,SUPPORT,10.0,3.0,6.0,Mission Bay,5.9
RS1,SF,94158.0,B03,08,0948,3,3,False,,1,RESCUE SQUAD,3.0,3.0,6.0,Mission Bay,5.2833333
E25,SF,94124.0,B10,25,6556,3,3,False,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,2.3833334
M28,SF,94133.0,B01,13,1246,3,3,True,,1,MEDIC,2.0,1.0,3.0,Chinatown,3.35
E06,SF,94114.0,B05,06,5233,3,3,False,,1,ENGINE,1.0,5.0,8.0,Castro/Upper Market,2.8333333
E01,SF,94102.0,B03,01,1456,3,3,False,,1,ENGINE,1.0,2.0,6.0,Tenderloin,1.6833333
M38,SF,94123.0,B04,16,3655,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,1.9333333
T19,SF,94132.0,B08,19,8428,3,3,True,,1,TRUCK,1.0,8.0,7.0,Lakeshore,4.266667
M18,SF,94116.0,B08,39,7356,1,1,True,,1,MEDIC,1.0,8.0,7.0,West of Twin Peaks,3.9666667
M29,SF,94103.0,B02,07,5237,3,3,True,,1,MEDIC,3.0,2.0,9.0,Mission,1.5833334
M41,SF,94109.0,B01,41,1632,3,3,True,,1,MEDIC,1.0,1.0,3.0,Russian Hill,4.3333335
T15,SF,94112.0,B09,15,8277,3,3,True,,1,TRUCK,1.0,9.0,11.0,Outer Mission,2.5666666
E07,SF,94110.0,B02,07,5246,3,3,False,,1,ENGINE,1.0,2.0,9.0,Mission,2.4833333
M18,SF,94122.0,B08,23,7724,1,1,True,,1,MEDIC,1.0,8.0,4.0,Sunset/Parkside,2.6166666
M32,SF,94132.0,B08,19,8736,3,3,True,,1,MEDIC,2.0,8.0,7.0,Sunset/Parkside,1.9166666
E11,SF,94110.0,B06,11,5525,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,3.0833333
M05,SF,94102.0,B04,03,1544,2,2,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,7.7
T17,SF,94134.0,B10,44,6266,3,3,True,,1,TRUCK,2.0,10.0,10.0,Visitacion Valley,1.7
E14,SF,94121.0,B07,14,7212,3,3,False,,1,ENGINE,1.0,7.0,1.0,Outer Richmond,3.35
E07,SF,94110.0,B02,07,5423,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,1.0333333
91,SF,94115.0,B04,10,4131,1,1,True,,1,MEDIC,2.0,5.0,5.0,Japantown,3.3
T09,SF,94124.0,B10,25,6532,3,3,True,,1,TRUCK,2.0,10.0,10.0,Bayview Hunters Point,4.65
E21,SF,94115.0,B05,21,4255,3,3,False,,1,ENGINE,1.0,5.0,2.0,Western Addition,4.6833334
M05,SF,94115.0,B05,21,4255,3,3,True,,1,MEDIC,2.0,5.0,2.0,Western Addition,4.616667
E43,SF,94134.0,B09,42,6354,3,3,True,,1,ENGINE,4.0,9.0,9.0,Portola,4.5666666
MA1,SF,94134.0,B09,42,6354,3,3,False,,1,SUPPORT,16.0,9.0,9.0,Portola,40.266666
RC2,SF,94123.0,B04,16,3452,E,E,True,,1,RESCUE CAPTAIN,3.0,4.0,2.0,Marina,2.6833334
M03,SF,94102.0,B03,01,1454,3,3,True,,1,MEDIC,2.0,3.0,6.0,Tenderloin,2.3333333
M36,SF,94103.0,B02,36,5116,E,E,True,,1,MEDIC,1.0,2.0,6.0,Mission,2.3833334
M38,SF,94102.0,B01,03,1451,3,3,True,,1,MEDIC,2.0,1.0,3.0,Tenderloin,2.9
T15,SF,94112.0,B09,33,8374,3,3,True,,1,TRUCK,5.0,9.0,11.0,Oceanview/Merced/Ingleside,3.9
E11,SF,94110.0,B06,11,5525,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,3.95
M15,SF,94112.0,B09,15,8457,3,3,False,,1,MEDIC,2.0,9.0,7.0,Oceanview/Merced/Ingleside,2.65
T01,SF,94108.0,B01,02,1356,3,3,False,,1,TRUCK,1.0,1.0,3.0,Nob Hill,1.7
E29,SF,94103.0,B02,29,5221,3,3,False,,1,ENGINE,1.0,2.0,9.0,Mission,4.3
K996,SF,94109.0,B04,03,3116,2,2,False,,1,PRIVATE,2.0,4.0,6.0,Tenderloin,4.5
M10,SF,94117.0,B05,21,4151,3,3,True,,1,MEDIC,2.0,5.0,5.0,Western Addition,1.6333333
T05,SF,94115.0,B04,05,3541,3,3,False,,1,TRUCK,2.0,4.0,5.0,Western Addition,1.2
M07,SF,94110.0,B06,07,5474,3,3,True,,1,MEDIC,1.0,6.0,9.0,Mission,3.25
M36,SF,94122.0,B05,12,5155,3,3,True,,1,MEDIC,2.0,5.0,5.0,Inner Sunset,2.2
E44,SF,94134.0,B09,44,6311,3,3,True,,1,ENGINE,1.0,9.0,10.0,Visitacion Valley,3.9
D3,SF,94114.0,B02,06,5421,3,3,False,,1,CHIEF,1.0,6.0,8.0,Castro/Upper Market,0.93333334
E38,SF,94115.0,B04,38,3652,3,3,False,,1,ENGINE,1.0,4.0,2.0,Pacific Heights,1.3833333
T02,SF,94133.0,B01,28,1521,3,3,False,,1,TRUCK,2.0,1.0,3.0,North Beach,1.6833333
E36,SF,94102.0,B02,36,3422,3,3,False,,1,ENGINE,2.0,2.0,5.0,Hayes Valley,2.2
E03,SF,94109.0,B04,03,3116,3,3,False,,1,ENGINE,1.0,4.0,6.0,Tenderloin,1.8833333
M15,SF,94127.0,B09,15,8455,1,1,False,,1,MEDIC,1.0,9.0,7.0,West of Twin Peaks,6.233333
M17,SF,94124.0,B10,17,6613,3,3,True,,1,MEDIC,2.0,10.0,10.0,Bayview Hunters Point,2.95
E36,SF,94102.0,B02,36,1646,3,3,False,,1,ENGINE,1.0,2.0,6.0,Tenderloin,2.8
T07,SF,94110.0,B06,07,5476,3,3,False,,1,TRUCK,2.0,6.0,9.0,Mission,2.4
E18,SF,94122.0,B08,18,7446,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,6.9666667
M38,SF,94123.0,B04,16,3353,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,4.2166667
M36,SF,94115.0,B04,38,3542,2,2,True,,1,MEDIC,1.0,4.0,5.0,Japantown,6.0666666
M38,SF,94108.0,B01,02,1331,3,3,True,,1,MEDIC,1.0,1.0,3.0,Chinatown,2.6166666
E21,SF,94117.0,B05,21,5136,3,3,False,,1,ENGINE,1.0,5.0,8.0,Castro/Upper Market,1.9166666
M03,SF,94109.0,B04,03,3121,2,2,False,,1,MEDIC,1.0,4.0,6.0,Tenderloin,3.4666667
E02,SF,94108.0,B01,13,1313,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,4.0333333
K917,SF,94109.0,B04,03,1543,3,3,False,,1,PRIVATE,1.0,4.0,6.0,Tenderloin,2.7
E18,SF,94116.0,B08,18,7527,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,2.4
M41,SF,94109.0,B04,41,3152,3,3,True,,1,MEDIC,1.0,4.0,3.0,Russian Hill,3.6833334
M15,SF,94127.0,B08,39,8661,3,3,True,,1,MEDIC,3.0,9.0,7.0,West of Twin Peaks,3.1
B01,SF,94111.0,B01,13,1232,3,3,False,,1,CHIEF,1.0,1.0,3.0,Chinatown,2.0666666
M12,SF,94114.0,B05,06,5259,3,3,True,,1,MEDIC,2.0,5.0,8.0,Castro/Upper Market,2.7
M08,SF,94103.0,B02,07,5236,3,3,True,,1,MEDIC,2.0,2.0,9.0,Mission,3.5166667
B04,SF,94123.0,B04,16,3555,3,3,False,,1,CHIEF,2.0,4.0,2.0,Marina,2.8666666
M38,SF,94123.0,B04,16,4315,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,1.8
E05,SF,94115.0,B02,05,3425,3,3,False,,1,ENGINE,1.0,2.0,5.0,Western Addition,4.9666667
B03,TI,94130.0,B03,48,2931,3,3,False,,1,CHIEF,2.0,,6.0,Treasure Island,3.2833333
M10,SF,94123.0,B04,16,4222,3,3,True,,1,MEDIC,2.0,4.0,2.0,Marina,4.0666666
E36,SF,94102.0,B02,36,3212,3,3,False,,1,ENGINE,2.0,2.0,5.0,Hayes Valley,4.3166666
M10,SF,94118.0,B04,10,4412,3,3,True,,1,MEDIC,1.0,4.0,2.0,Presidio Heights,3.5666666
E42,SFO,,B09,44,6913,3,3,True,,1,ENGINE,2.0,,,,5.8
M29,SF,94107.0,B03,08,2242,1,1,True,,1,MEDIC,1.0,3.0,6.0,South of Market,3.4666667
M15,SF,94112.0,B09,43,6223,3,3,True,,1,MEDIC,3.0,9.0,11.0,Excelsior,2.1666667
E05,SF,94109.0,B04,38,3255,3,3,False,,1,ENGINE,1.0,4.0,5.0,Pacific Heights,1.55
E01,SF,94103.0,B03,01,2212,3,3,False,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,4.15
B05,SF,94102.0,B03,01,1456,3,3,False,,1,CHIEF,12.0,3.0,6.0,Tenderloin,5.8166666
B10,SF,94110.0,B10,37,2552,3,3,False,,1,CHIEF,1.0,10.0,9.0,Potrero Hill,3.0
T19,SF,94112.0,B09,15,0828,3,3,True,,1,TRUCK,2.0,9.0,11.0,Outer Mission,3.8333333
93,SF,94116.0,B08,18,7643,3,3,True,,1,MEDIC,2.0,8.0,4.0,Sunset/Parkside,3.0166667
T05,SF,94115.0,B05,05,3534,3,3,False,,1,TRUCK,2.0,5.0,5.0,Western Addition,1.2666667
E17,SF,94124.0,B10,17,6624,3,3,True,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,1.9666667
M15,SF,94116.0,B08,40,7442,1,1,True,,1,MEDIC,1.0,8.0,4.0,Sunset/Parkside,5.133333
E40,SF,94122.0,B08,22,7426,3,3,True,,1,ENGINE,3.0,8.0,4.0,Sunset/Parkside,1.1
E06,SF,94114.0,B02,06,5127,3,3,False,,1,ENGINE,2.0,2.0,8.0,Castro/Upper Market,2.9
M12,SF,94123.0,B04,16,4225,3,3,True,,1,MEDIC,10.0,4.0,2.0,Pacific Heights,3.7333333
B02,SF,94103.0,B02,01,2315,3,3,False,,1,CHIEF,2.0,2.0,6.0,South of Market,2.2833333
M01,SF,94103.0,B03,01,2246,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,2.7166667
RC3,SF,94122.0,B08,23,7655,E,E,True,,1,RESCUE CAPTAIN,1.0,8.0,4.0,Sunset/Parkside,2.0666666
T09,SF,94124.0,B10,25,0992,3,3,True,,1,TRUCK,8.0,10.0,10.0,Bayview Hunters Point,4.633333
E41,SF,94109.0,B01,41,1631,3,3,False,,1,ENGINE,1.0,1.0,3.0,Russian Hill,3.4
RC4,SF,94112.0,B09,15,8464,3,3,True,,1,RESCUE CAPTAIN,3.0,9.0,11.0,Oceanview/Merced/Ingleside,1.6666666
M15,SF,94131.0,B06,26,8154,2,2,True,,1,MEDIC,1.0,6.0,8.0,Glen Park,4.35
T19,SF,94132.0,B08,19,8854,3,3,True,,1,TRUCK,7.0,8.0,7.0,Lakeshore,3.6
E38,SF,94109.0,B04,38,3226,E,E,False,,1,ENGINE,3.0,4.0,2.0,Pacific Heights,1.8166667
E19,SF,94116.0,B08,19,7552,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,4.35
RC1,SF,94109.0,B01,41,1633,E,E,False,,1,RESCUE CAPTAIN,4.0,4.0,3.0,Russian Hill,2.9166667
B08,SF,94122.0,B08,22,7346,3,3,False,,1,CHIEF,3.0,7.0,5.0,Inner Sunset,2.8166666
E02,SF,94111.0,B01,13,1245,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,2.2833333
E09,SF,94124.0,B10,25,6441,3,3,False,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,2.9666667
RC4,SF,94110.0,B10,09,2626,3,3,True,,1,RESCUE CAPTAIN,5.0,6.0,9.0,Bernal Heights,1.05
T07,SF,94110.0,B06,07,5451,3,3,True,,1,TRUCK,2.0,6.0,9.0,Mission,1.85
T10,SF,94118.0,B05,21,4565,3,3,False,,1,TRUCK,2.0,5.0,1.0,Lone Mountain/USF,1.2
94,SF,94103.0,B02,36,2337,3,3,False,,1,MEDIC,1.0,2.0,6.0,South of Market,1.7333333
M01,SF,94102.0,B04,03,1544,3,3,True,,1,MEDIC,2.0,1.0,6.0,Tenderloin,5.2833333
E15,SF,94112.0,B09,43,6135,3,3,False,,1,ENGINE,1.0,9.0,11.0,Excelsior,2.3833334
T12,SF,94118.0,B07,10,4453,3,3,False,,1,TRUCK,3.0,7.0,1.0,Lone Mountain/USF,2.9666667
RS1,SF,94102.0,B01,01,1362,3,3,False,,1,RESCUE SQUAD,1.0,1.0,3.0,Financial District/South Beach,1.9166666
M05,SF,94102.0,B03,01,1453,3,3,True,,1,MEDIC,2.0,3.0,6.0,Tenderloin,1.55
T08,SF,94107.0,B03,08,2173,3,3,False,,1,TRUCK,2.0,3.0,6.0,South of Market,1.5166667
E53,PR,94129.0,B99,53,4630,3,3,True,,1,ENGINE,5.0,7.0,2.0,Presidio,2.6833334
E21,SF,94115.0,B05,10,4154,3,3,False,,1,ENGINE,2.0,5.0,5.0,Japantown,2.05
T19,SF,94132.0,B08,19,8427,3,3,True,,1,TRUCK,2.0,9.0,7.0,Lakeshore,2.2
M08,SF,94110.0,B06,07,5474,1,1,True,,1,MEDIC,1.0,6.0,9.0,Mission,2.05
M29,SF,94114.0,B06,11,5457,3,3,True,,1,MEDIC,3.0,6.0,8.0,Castro/Upper Market,3.7833333
T15,SF,94112.0,B09,33,8374,E,E,True,,1,TRUCK,1.0,9.0,11.0,Oceanview/Merced/Ingleside,1.7333333
E23,SF,94122.0,B08,23,7655,3,3,False,,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,4.9
M41,SF,94102.0,B02,03,1545,3,3,True,,1,MEDIC,8.0,2.0,6.0,Tenderloin,2.2333333
M36,SF,94117.0,B05,21,4146,3,3,True,,1,MEDIC,2.0,5.0,5.0,Hayes Valley,3.0333333
E41,SF,94108.0,B01,41,1466,3,3,False,,1,ENGINE,1.0,1.0,3.0,Nob Hill,2.3833334
93,SF,94103.0,B01,01,1321,1,1,True,,1,MEDIC,1.0,1.0,6.0,Financial District/South Beach,5.7166667
T01,SF,94103.0,B03,01,1364,3,3,False,,1,TRUCK,1.0,3.0,6.0,South of Market,3.65
E01,SF,94102.0,B03,01,1453,3,3,False,,1,ENGINE,1.0,3.0,6.0,Tenderloin,2.3666666
M14,SF,94118.0,B07,31,7153,3,3,True,,1,MEDIC,2.0,7.0,1.0,Outer Richmond,3.3166666
BE1,SF,94110.0,B06,07,5476,3,3,False,,3,SUPPORT,20.0,6.0,9.0,Mission,8.0
T08,SF,94110.0,B06,07,5476,3,3,False,,3,TRUCK,11.0,6.0,9.0,Mission,12.35
E10,SF,94115.0,B04,10,4234,3,3,False,,1,ENGINE,1.0,4.0,2.0,Pacific Heights,4.0333333
M08,TI,94130.0,B03,48,2931,3,3,True,,1,MEDIC,3.0,,6.0,Treasure Island,3.4
E11,SF,94110.0,B10,07,2553,3,3,False,,1,ENGINE,7.0,10.0,10.0,Potrero Hill,1.8333334
E01,SF,94102.0,B03,01,1453,3,3,False,,1,ENGINE,2.0,3.0,6.0,Tenderloin,3.8666666
M08,SF,94107.0,B03,08,2175,3,3,True,,1,MEDIC,1.0,3.0,6.0,South of Market,2.6666667
B08,SF,94127.0,B08,39,8671,3,3,False,,1,CHIEF,2.0,8.0,7.0,West of Twin Peaks,2.1833334
M03,SF,94102.0,B03,01,1456,3,3,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,2.1333334
E09,SF,94124.0,B10,25,2641,3,3,False,,1,ENGINE,1.0,,10.0,,4.6666665
M18,SF,94122.0,B08,23,7564,3,3,True,,1,MEDIC,2.0,8.0,4.0,Sunset/Parkside,3.55
T12,SF,94117.0,B05,12,5141,3,3,False,,1,TRUCK,1.0,5.0,8.0,Haight Ashbury,2.6833334
E10,SF,94118.0,B07,31,0712,3,3,False,,1,ENGINE,1.0,7.0,2.0,Inner Richmond,1.4
A202,SF,94123.0,B04,16,4212,1,1,False,,1,PRIVATE,1.0,4.0,2.0,Marina,11.883333
93,SF,94105.0,B03,35,2126,3,3,False,,1,MEDIC,1.0,3.0,6.0,Financial District/South Beach,2.1333334
M10,SF,94115.0,B05,10,4154,3,3,True,,1,MEDIC,2.0,5.0,5.0,Japantown,2.4333334
T06,SF,94114.0,B02,06,5213,3,3,False,,1,TRUCK,1.0,2.0,8.0,Castro/Upper Market,3.4333334
E38,SF,94115.0,B04,38,3652,3,3,False,,1,ENGINE,1.0,4.0,2.0,Pacific Heights,1.3833333
T02,SF,94108.0,B01,02,1331,3,3,False,,1,TRUCK,2.0,1.0,3.0,Chinatown,1.8833333
E03,SF,94109.0,B02,03,3115,E,E,False,,1,ENGINE,2.0,2.0,6.0,Tenderloin,2.25
E14,SF,94121.0,B07,14,7171,3,3,False,,1,ENGINE,2.0,7.0,1.0,Outer Richmond,2.0833333
M12,SF,94117.0,B05,12,5144,1,1,True,,1,MEDIC,3.0,5.0,5.0,Haight Ashbury,3.1833334
T09,SF,94124.0,B10,25,6554,3,3,False,,1,TRUCK,2.0,10.0,10.0,Bayview Hunters Point,3.0333333
B01,SF,94109.0,B01,41,1446,3,3,False,,1,CHIEF,1.0,1.0,3.0,Nob Hill,0.96666664
B04,SF,94109.0,B01,41,1446,3,3,False,,1,CHIEF,5.0,1.0,3.0,Nob Hill,2.8333333
E05,SF,94102.0,B02,03,1545,3,3,False,,1,ENGINE,1.0,2.0,6.0,Tenderloin,2.75
M29,SF,94110.0,B10,07,0255,3,3,True,,1,MEDIC,2.0,10.0,10.0,Potrero Hill,6.616667
E35,SF,94105.0,B03,01,2146,3,3,False,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,3.45
M15,SF,94112.0,B09,43,6121,3,3,True,,1,MEDIC,2.0,9.0,11.0,Outer Mission,1.05
E33,SF,94112.0,B09,33,6216,3,3,False,,1,ENGINE,4.0,9.0,11.0,Excelsior,2.2666667
T19,SF,94132.0,B08,19,8861,3,3,True,,1,TRUCK,1.0,8.0,7.0,Lakeshore,1.5833334
T01,SF,94103.0,B03,01,2213,3,3,False,,1,TRUCK,2.0,3.0,6.0,South of Market,1.55
E31,SF,94122.0,B07,31,7111,3,3,False,,1,ENGINE,2.0,7.0,1.0,Golden Gate Park,1.8333334
E01,SF,94102.0,B03,01,1453,3,3,False,,1,ENGINE,1.0,3.0,6.0,Tenderloin,2.6
E02,SF,94108.0,B01,02,1355,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,3.95
E05,SF,94109.0,B02,05,3366,3,3,False,,1,ENGINE,1.0,2.0,5.0,Western Addition,1.6166667
E43,SF,94112.0,B09,43,6173,E,E,True,,1,ENGINE,1.0,9.0,11.0,Excelsior,2.1
M18,SF,94122.0,B08,22,7451,2,2,True,,1,MEDIC,1.0,8.0,4.0,Sunset/Parkside,5.7
91,SF,94109.0,B04,03,3116,1,1,True,,1,MEDIC,1.0,4.0,6.0,Tenderloin,2.0666666
B02,SF,94103.0,B02,01,2318,3,3,False,,1,CHIEF,1.0,2.0,6.0,South of Market,3.8833334
M32,SF,94112.0,B09,33,8371,3,3,True,,1,MEDIC,3.0,9.0,11.0,Oceanview/Merced/Ingleside,3.1833334
M14,SF,94118.0,B07,31,7161,3,3,True,,1,MEDIC,1.0,7.0,1.0,Outer Richmond,2.4833333
T09,SF,94109.0,B01,28,1615,3,3,True,,5,TRUCK,59.0,1.0,2.0,Russian Hill,336.33334
T11,SF,94109.0,B01,28,1615,3,3,True,,5,TRUCK,54.0,1.0,2.0,Russian Hill,330.66666
T08,SF,94105.0,B03,35,2126,3,3,False,,1,TRUCK,3.0,3.0,6.0,Financial District/South Beach,2.0166667
M15,SF,94127.0,B09,15,8455,3,3,True,,1,MEDIC,1.0,9.0,7.0,West of Twin Peaks,4.25
T18,SF,94122.0,B08,22,7333,3,3,True,,1,TRUCK,2.0,7.0,5.0,Inner Sunset,3.6333334
T10,SF,94115.0,B04,38,3646,3,3,False,,1,TRUCK,1.0,4.0,2.0,Pacific Heights,1.9333333
M08,SF,94133.0,B01,28,1425,3,3,True,,1,MEDIC,3.0,1.0,3.0,North Beach,2.7166667
T07,SF,94105.0,B03,01,2145,3,3,False,,1,TRUCK,3.0,3.0,6.0,Financial District/South Beach,1.6
M36,SF,94103.0,B03,01,2253,3,3,True,,1,MEDIC,2.0,3.0,6.0,South of Market,1.0666667
E11,SF,94110.0,B06,07,5472,3,3,False,,1,ENGINE,2.0,6.0,9.0,Mission,1.7666667
E37,SF,94107.0,B10,37,2544,3,3,False,,1,ENGINE,1.0,10.0,10.0,Potrero Hill,3.6
B02,SF,94109.0,B01,41,1536,3,3,False,,1,CHIEF,2.0,1.0,3.0,Nob Hill,1.5833334
M12,SF,94114.0,B06,24,5542,3,3,True,,1,MEDIC,2.0,6.0,8.0,Noe Valley,1.7333333
M41,SF,94103.0,B03,01,1455,3,3,True,,1,MEDIC,2.0,2.0,6.0,South of Market,2.7833333
RC4,SF,94134.0,B09,44,6251,E,E,True,,1,RESCUE CAPTAIN,2.0,9.0,10.0,Visitacion Valley,0.68333334
M18,SF,94132.0,B08,19,7552,3,3,True,,1,MEDIC,2.0,8.0,7.0,Sunset/Parkside,1.45
E01,SF,94102.0,B01,01,1452,3,3,False,,1,ENGINE,2.0,3.0,6.0,Tenderloin,3.5666666
E36,SF,94103.0,B03,01,2251,3,3,False,,1,ENGINE,1.0,3.0,6.0,South of Market,2.8666666
E03,SF,94102.0,B02,03,1554,3,3,True,,1,ENGINE,2.0,2.0,6.0,Tenderloin,2.6333334
E35,SF,94105.0,B03,35,2114,3,3,False,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,3.2333333
E36,SF,94103.0,B02,36,3212,3,3,False,,1,ENGINE,1.0,2.0,6.0,Mission,2.9166667
M43,SF,94112.0,B09,43,6116,3,3,True,,1,MEDIC,2.0,9.0,11.0,Excelsior,2.4166667
E33,SF,94132.0,B09,33,8411,3,3,False,,1,ENGINE,1.0,9.0,11.0,Oceanview/Merced/Ingleside,2.3833334
T17,SF,94124.0,B10,17,6614,3,3,True,,1,TRUCK,2.0,10.0,10.0,Bayview Hunters Point,1.65
B01,SF,94108.0,B01,01,1316,3,3,False,,1,CHIEF,1.0,1.0,3.0,Financial District/South Beach,1.95
E06,SF,94114.0,B02,06,3525,3,3,False,,1,ENGINE,1.0,2.0,8.0,Castro/Upper Market,2.2333333
E36,SF,94102.0,B02,36,3415,3,3,False,,1,ENGINE,3.0,2.0,5.0,Hayes Valley,1.9166666
91,SF,94103.0,B02,36,2335,1,1,True,,1,MEDIC,1.0,2.0,6.0,South of Market,5.7166667
E07,SF,94110.0,B02,07,5237,3,3,False,,1,ENGINE,1.0,2.0,9.0,Mission,2.0
M36,SF,94102.0,B02,36,3111,3,3,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,3.0833333
M36,SF,94110.0,B06,11,5524,3,3,True,,1,MEDIC,2.0,6.0,8.0,Mission,3.3833334
E02,SF,94111.0,B01,13,1156,3,3,False,,1,ENGINE,1.0,1.0,3.0,Chinatown,4.483333
T15,SF,94112.0,B09,32,5681,3,3,False,,1,TRUCK,3.0,9.0,11.0,Excelsior,5.6
M36,SF,94103.0,B02,36,5122,3,3,True,,1,MEDIC,2.0,2.0,6.0,Mission,1.6166667
E02,SF,94104.0,B01,13,1234,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,1.4333333
T11,SF,94110.0,B06,11,5471,3,3,True,,1,TRUCK,1.0,6.0,8.0,Mission,2.8166666
T01,SF,94105.0,B03,13,2143,3,3,False,,1,TRUCK,3.0,3.0,6.0,Financial District/South Beach,2.3333333
M05,SF,94109.0,B04,03,1557,3,3,True,,1,MEDIC,2.0,4.0,3.0,Nob Hill,3.4833333
E34,SF,94121.0,B07,14,7227,3,3,False,,1,ENGINE,2.0,7.0,2.0,Seacliff,2.9666667
E43,SF,94112.0,B09,32,6114,3,3,True,,1,ENGINE,1.0,9.0,11.0,Excelsior,3.15
M15,SF,94132.0,B08,19,8428,3,3,True,,1,MEDIC,3.0,8.0,7.0,Lakeshore,2.9
E36,SF,94102.0,B02,36,3266,3,3,False,,1,ENGINE,1.0,2.0,5.0,Hayes Valley,3.35
E43,SF,94112.0,B09,33,6215,3,3,True,,1,ENGINE,1.0,9.0,11.0,Excelsior,3.7833333
M15,SF,94132.0,B08,33,8422,3,3,True,,1,MEDIC,3.0,8.0,7.0,Lakeshore,3.2
E48,TI,94130.0,B03,48,2931,3,3,True,,1,ENGINE,1.0,,6.0,Treasure Island,2.6166666
RC4,SF,94134.0,B09,44,6252,3,3,True,,1,RESCUE CAPTAIN,2.0,9.0,10.0,Visitacion Valley,5.266667
M29,SF,94103.0,B03,29,2333,2,2,True,,1,MEDIC,1.0,3.0,6.0,South of Market,3.85
E05,SF,94117.0,B05,05,3626,2,2,False,,1,ENGINE,1.0,5.0,5.0,Hayes Valley,4.0333333
T02,SF,94108.0,B01,02,0136,3,3,True,,1,TRUCK,2.0,1.0,3.0,Chinatown,1.4333333
RS1,SF,94102.0,B02,36,3265,3,3,False,,1,RESCUE SQUAD,5.0,2.0,5.0,Hayes Valley,1.8333334
M36,SF,94110.0,B06,09,5615,3,3,True,,1,MEDIC,3.0,6.0,9.0,Mission,4.05
E44,SF,94134.0,B09,44,6311,3,3,True,,1,ENGINE,1.0,9.0,10.0,Visitacion Valley,1.8166667
M43,SF,94134.0,B09,44,6311,3,3,True,,1,MEDIC,2.0,9.0,10.0,Visitacion Valley,3.0333333
E31,SF,94118.0,B07,31,0711,3,3,False,,1,ENGINE,2.0,7.0,2.0,Presidio Heights,1.9
E06,SF,94114.0,B05,06,5416,3,3,False,,1,ENGINE,2.0,5.0,8.0,Castro/Upper Market,0.9166667
E10,SF,94115.0,B04,10,4414,3,3,False,,1,ENGINE,1.0,4.0,2.0,Presidio Heights,1.5666667
E08,SF,94102.0,B03,01,2209,3,3,False,,1,ENGINE,2.0,3.0,3.0,Tenderloin,2.5166667
M05,SF,94115.0,B05,05,3535,3,3,True,,1,MEDIC,2.0,5.0,5.0,Western Addition,2.6333334
